province,region_type,region_name,mobility_type,date,trend
Alberta,city,Calgary,transit,5/19/2020,34.75
Alberta,city,Calgary,transit,5/20/2020,33.35
Alberta,city,Calgary,transit,5/21/2020,28.57
Alberta,city,Calgary,transit,5/22/2020,32
Alberta,city,Calgary,transit,5/23/2020,33.51
Alberta,city,Calgary,transit,5/24/2020,36.73
Alberta,city,Calgary,transit,5/25/2020,39.16
Alberta,city,Calgary,transit,5/26/2020,39.23
Alberta,city,Calgary,transit,5/27/2020,40.73
Alberta,city,Calgary,transit,5/28/2020,39.89
Alberta,city,Calgary,transit,5/29/2020,43.18
Alberta,city,Calgary,transit,5/30/2020,43.1
Alberta,city,Calgary,transit,5/31/2020,34.52
Alberta,city,Calgary,transit,6/1/2020,48.39
Alberta,city,Calgary,transit,6/2/2020,45.1
Alberta,city,Calgary,transit,6/3/2020,49.4
Alberta,city,Calgary,transit,6/4/2020,44.06
Alberta,city,Calgary,transit,6/5/2020,44.01
Alberta,city,Calgary,transit,6/6/2020,43.79
Alberta,city,Calgary,transit,6/7/2020,34.77
Alberta,city,Calgary,transit,6/8/2020,44.95
Alberta,city,Calgary,transit,6/9/2020,47.26
Alberta,city,Calgary,transit,6/10/2020,49.81
Alberta,city,Calgary,transit,6/11/2020,49.06
Alberta,city,Calgary,transit,6/12/2020,52.84
Alberta,city,Calgary,transit,6/13/2020,45.87
Alberta,city,Calgary,transit,6/14/2020,42.71
Alberta,city,Calgary,transit,6/15/2020,59.08
Alberta,city,Calgary,transit,6/16/2020,55.93
Alberta,city,Calgary,transit,6/17/2020,50.11
Alberta,city,Calgary,transit,6/18/2020,54.34
Alberta,city,Calgary,transit,6/19/2020,55.97
Alberta,city,Calgary,transit,6/20/2020,55.09
Alberta,city,Calgary,transit,6/21/2020,44.21
Alberta,city,Calgary,transit,6/22/2020,61.83
Alberta,city,Calgary,transit,6/23/2020,55.68
Alberta,city,Calgary,transit,6/24/2020,58.81
Alberta,city,Calgary,transit,6/25/2020,61.03
Alberta,city,Calgary,transit,6/26/2020,60.79
Alberta,city,Calgary,transit,6/27/2020,52.88
Alberta,city,Calgary,transit,6/28/2020,45.09
Alberta,city,Calgary,transit,6/29/2020,63.46
Alberta,city,Calgary,transit,6/30/2020,54.13
Alberta,city,Calgary,transit,7/1/2020,56.38
Alberta,city,Calgary,transit,7/2/2020,63.14
Alberta,city,Calgary,transit,7/3/2020,62.23
Alberta,city,Calgary,transit,7/4/2020,54.71
Alberta,city,Calgary,transit,7/5/2020,47.4
Alberta,city,Calgary,transit,7/6/2020,62.25
Alberta,city,Calgary,transit,7/7/2020,60.68
Alberta,city,Calgary,transit,7/8/2020,60.23
Alberta,city,Calgary,transit,7/9/2020,63.33
Alberta,city,Calgary,transit,7/10/2020,62.15
Alberta,city,Calgary,transit,7/11/2020,58.89
Alberta,city,Calgary,transit,7/12/2020,52.68
Alberta,city,Calgary,transit,7/13/2020,62.32
Alberta,city,Calgary,transit,7/14/2020,63.81
Alberta,city,Calgary,transit,7/15/2020,59.46
Alberta,city,Calgary,transit,7/16/2020,62.65
Alberta,city,Calgary,transit,7/17/2020,57.4
Alberta,city,Calgary,transit,7/18/2020,52.08
Alberta,city,Calgary,transit,7/19/2020,46.2
Alberta,city,Calgary,transit,7/20/2020,63.08
Alberta,city,Calgary,transit,7/21/2020,60.49
Alberta,city,Calgary,transit,7/22/2020,64.2
Alberta,city,Calgary,transit,7/23/2020,54.35
Alberta,city,Calgary,transit,7/24/2020,56.78
Alberta,city,Calgary,transit,7/25/2020,55.47
Alberta,city,Calgary,transit,7/26/2020,49.57
Alberta,city,Calgary,transit,7/27/2020,63
Alberta,city,Calgary,transit,7/28/2020,63.33
Alberta,city,Calgary,transit,7/29/2020,61.91
Alberta,city,Calgary,transit,7/30/2020,60.87
Alberta,city,Calgary,transit,7/31/2020,58.48
Alberta,city,Calgary,transit,8/1/2020,49.91
Alberta,city,Calgary,transit,8/2/2020,46.59
Alberta,city,Calgary,transit,8/3/2020,51.75
Alberta,city,Calgary,transit,8/4/2020,66.08
Alberta,city,Calgary,transit,8/5/2020,62.35
Alberta,city,Calgary,transit,8/6/2020,62.04
Alberta,city,Calgary,transit,8/7/2020,56.09
Alberta,city,Calgary,transit,8/8/2020,52.79
Alberta,city,Calgary,transit,8/9/2020,49.45
Alberta,city,Calgary,transit,8/10/2020,64.31
Alberta,city,Calgary,transit,8/11/2020,63.87
Alberta,city,Calgary,transit,8/12/2020,61.87
Alberta,city,Calgary,transit,8/13/2020,60.79
Alberta,city,Calgary,transit,8/14/2020,64.16
Alberta,city,Calgary,transit,8/15/2020,58.28
Alberta,city,Calgary,transit,8/16/2020,52.15
Alberta,city,Calgary,transit,8/17/2020,63.44
Alberta,city,Calgary,transit,8/18/2020,65.71
Alberta,city,Calgary,transit,8/19/2020,70.76
Alberta,city,Calgary,transit,8/20/2020,67.33
Alberta,city,Calgary,transit,8/21/2020,66.24
Alberta,city,Calgary,transit,8/22/2020,59.86
Alberta,city,Calgary,transit,8/23/2020,54.51
Alberta,city,Calgary,transit,8/24/2020,70.83
Alberta,city,Calgary,transit,8/25/2020,73.55
Alberta,city,Calgary,transit,8/26/2020,72.08
Alberta,city,Calgary,transit,8/27/2020,71.65
Alberta,city,Calgary,transit,8/28/2020,72.08
Alberta,city,Calgary,transit,8/29/2020,58.87
Alberta,city,Calgary,transit,8/30/2020,58.67
Alberta,city,Calgary,transit,8/31/2020,77.9
Alberta,city,Calgary,transit,9/1/2020,84.15
Alberta,city,Calgary,transit,9/2/2020,81.19
Alberta,city,Calgary,transit,9/3/2020,84.31
Alberta,city,Calgary,transit,9/4/2020,81.48
Alberta,city,Calgary,transit,9/5/2020,66.51
Alberta,city,Calgary,transit,9/6/2020,51.5
Alberta,city,Calgary,transit,9/7/2020,63.65
Alberta,city,Calgary,transit,9/8/2020,81.51
Alberta,city,Calgary,transit,9/9/2020,81.97
Alberta,city,Calgary,transit,9/10/2020,76.57
Alberta,city,Calgary,transit,9/11/2020,79.81
Alberta,city,Calgary,transit,9/12/2020,64.46
Alberta,city,Calgary,transit,9/13/2020,53.24
Alberta,city,Calgary,transit,9/14/2020,71.77
Alberta,city,Calgary,transit,9/15/2020,70.97
Alberta,city,Calgary,transit,9/16/2020,73.17
Alberta,city,Calgary,transit,9/17/2020,71.64
Alberta,city,Calgary,transit,9/18/2020,79.34
Alberta,city,Calgary,transit,9/19/2020,65.09
Alberta,city,Calgary,transit,9/20/2020,57.43
Alberta,city,Calgary,transit,9/21/2020,70.68
Alberta,city,Calgary,transit,9/22/2020,68.69
Alberta,city,Calgary,transit,9/23/2020,67.75
Alberta,city,Calgary,transit,9/24/2020,70.39
Alberta,city,Calgary,transit,9/25/2020,70.73
Alberta,city,Calgary,transit,9/26/2020,66.03
Alberta,city,Calgary,transit,9/27/2020,52.75
Alberta,city,Calgary,transit,9/28/2020,64.42
Alberta,city,Calgary,transit,9/29/2020,68.06
Alberta,city,Calgary,transit,9/30/2020,66.23
Alberta,city,Calgary,transit,10/1/2020,65.77
Alberta,city,Calgary,transit,10/2/2020,77.58
Alberta,city,Calgary,transit,10/3/2020,64.37
Alberta,city,Calgary,transit,10/4/2020,53.31
Alberta,city,Calgary,transit,10/5/2020,67.02
Alberta,city,Calgary,transit,10/6/2020,67.2
Alberta,city,Calgary,transit,10/7/2020,66.17
Alberta,city,Calgary,transit,10/8/2020,64.85
Alberta,city,Calgary,transit,10/9/2020,66.73
Alberta,city,Calgary,transit,10/10/2020,60.6
Alberta,city,Calgary,transit,10/11/2020,46.98
Alberta,city,Calgary,transit,10/12/2020,44.54
Alberta,city,Calgary,transit,10/13/2020,63.32
Alberta,city,Calgary,transit,10/14/2020,64.18
Alberta,city,Calgary,transit,10/15/2020,62.36
Alberta,city,Calgary,transit,10/16/2020,65.58
Alberta,city,Calgary,transit,10/17/2020,58.78
Alberta,city,Calgary,transit,10/18/2020,48
Alberta,city,Calgary,transit,10/19/2020,61.68
Alberta,city,Calgary,transit,10/20/2020,63.17
Alberta,city,Calgary,transit,10/21/2020,62.18
Alberta,city,Calgary,transit,10/22/2020,57.42
Alberta,city,Calgary,transit,10/23/2020,64.72
Alberta,city,Calgary,transit,10/24/2020,49.98
Alberta,city,Calgary,transit,10/25/2020,49.18
Alberta,city,Calgary,transit,10/26/2020,60.37
Alberta,city,Calgary,transit,10/27/2020,62.57
Alberta,city,Calgary,transit,10/28/2020,59.72
Alberta,city,Calgary,transit,10/29/2020,59.52
Alberta,city,Calgary,transit,10/30/2020,64.55
Alberta,city,Calgary,transit,10/31/2020,60.52
Alberta,city,Calgary,transit,11/1/2020,45.8
Alberta,city,Calgary,transit,11/2/2020,60.92
Alberta,city,Calgary,transit,11/3/2020,57.64
Alberta,city,Calgary,transit,11/4/2020,59.53
Alberta,city,Calgary,transit,11/5/2020,57.47
Alberta,city,Calgary,transit,11/6/2020,63.39
Alberta,city,Calgary,transit,11/7/2020,51.78
Alberta,city,Calgary,transit,11/8/2020,42.78
Alberta,city,Calgary,transit,11/9/2020,56.49
Alberta,city,Calgary,transit,11/10/2020,57.4
Alberta,city,Calgary,transit,11/11/2020,51.81
Alberta,city,Calgary,transit,11/12/2020,58.06
Alberta,city,Calgary,transit,11/13/2020,57.85
Alberta,city,Calgary,transit,11/14/2020,47.16
Alberta,city,Calgary,transit,11/15/2020,42.1
Alberta,city,Calgary,transit,11/16/2020,57.26
Alberta,city,Calgary,transit,11/17/2020,53.28
Alberta,city,Calgary,transit,11/18/2020,52.37
Alberta,city,Calgary,transit,11/19/2020,49.61
Alberta,city,Calgary,transit,11/20/2020,56.64
Alberta,city,Calgary,transit,11/21/2020,49.4
Alberta,city,Calgary,transit,11/22/2020,40.43
Alberta,city,Calgary,transit,11/23/2020,52.66
Alberta,city,Calgary,transit,11/24/2020,49.4
Alberta,city,Calgary,transit,11/25/2020,49.77
Alberta,city,Calgary,transit,11/26/2020,49.44
Alberta,city,Calgary,transit,11/27/2020,50.72
Alberta,city,Calgary,transit,11/28/2020,41.54
Alberta,city,Calgary,transit,11/29/2020,36.36
Alberta,city,Calgary,transit,11/30/2020,45.32
Alberta,city,Calgary,transit,12/1/2020,44.09
Alberta,city,Calgary,transit,12/2/2020,42.97
Alberta,city,Calgary,transit,12/3/2020,47.26
Alberta,city,Calgary,transit,12/4/2020,47.07
Alberta,city,Calgary,transit,12/5/2020,40.29
Alberta,city,Calgary,transit,12/6/2020,37.95
Alberta,city,Calgary,transit,12/7/2020,46.86
Alberta,city,Calgary,transit,12/8/2020,43.28
Alberta,city,Calgary,transit,12/9/2020,41.78
Alberta,city,Calgary,transit,12/10/2020,42.11
Alberta,city,Calgary,transit,12/11/2020,42.13
Alberta,city,Calgary,transit,12/12/2020,37.52
Alberta,city,Calgary,transit,12/13/2020,28.62
Alberta,city,Calgary,transit,12/14/2020,37.56
Alberta,city,Calgary,transit,12/15/2020,39.83
Alberta,city,Calgary,transit,12/16/2020,41.63
Alberta,city,Calgary,transit,12/17/2020,40.6
Alberta,city,Calgary,transit,12/18/2020,38.51
Alberta,city,Calgary,transit,12/19/2020,35.12
Alberta,city,Calgary,transit,12/20/2020,30.75
Alberta,city,Calgary,transit,12/21/2020,39.04
Alberta,city,Calgary,transit,12/22/2020,48.82
Alberta,city,Calgary,transit,12/23/2020,42.87
Alberta,city,Calgary,transit,12/24/2020,32.94
Alberta,city,Calgary,transit,12/25/2020,18.44
Alberta,city,Calgary,transit,12/26/2020,30.21
Alberta,city,Calgary,transit,12/27/2020,31.25
Alberta,city,Calgary,transit,12/28/2020,37.81
Alberta,city,Calgary,transit,12/29/2020,36.54
Alberta,city,Calgary,transit,12/30/2020,37.6
Alberta,city,Calgary,transit,12/31/2020,34.02
Alberta,city,Calgary,transit,1/1/2021,25.65
Alberta,city,Calgary,transit,1/2/2021,36.09
Alberta,city,Calgary,transit,1/3/2021,34.06
Alberta,city,Calgary,transit,1/4/2021,44.15
Alberta,city,Calgary,transit,1/5/2021,41.32
Alberta,city,Calgary,transit,1/6/2021,44.32
Alberta,city,Calgary,transit,1/7/2021,41.57
Alberta,city,Calgary,transit,1/8/2021,43.02
Alberta,city,Calgary,transit,1/9/2021,39.33
Alberta,city,Calgary,transit,1/10/2021,37.27
Alberta,city,Calgary,transit,1/11/2021,52.35
Alberta,city,Calgary,transit,1/12/2021,48.67
Alberta,city,Calgary,transit,1/13/2021,46.79
Alberta,city,Calgary,transit,1/14/2021,42.37
Alberta,city,Calgary,transit,1/15/2021,46.75
Alberta,city,Calgary,transit,1/16/2021,39.43
Alberta,city,Calgary,transit,1/17/2021,35.44
Alberta,city,Calgary,transit,1/18/2021,48.64
Alberta,city,Calgary,transit,1/19/2021,47.26
Alberta,city,Calgary,transit,1/20/2021,47.52
Alberta,city,Calgary,transit,1/21/2021,49.06
Alberta,city,Calgary,transit,1/22/2021,44.65
Alberta,city,Calgary,transit,1/23/2021,40.46
Alberta,city,Calgary,transit,1/24/2021,35.2
Alberta,city,Calgary,transit,1/25/2021,44.76
Alberta,city,Calgary,transit,1/26/2021,44.42
Alberta,city,Calgary,transit,1/27/2021,43.5
Alberta,city,Calgary,transit,1/28/2021,46.1
Alberta,city,Calgary,transit,1/29/2021,46.89
Alberta,city,Calgary,transit,1/30/2021,40.24
Alberta,city,Calgary,transit,1/31/2021,38.99
Alberta,city,Calgary,transit,2/1/2021,54.31
Alberta,city,Calgary,transit,2/2/2021,49.19
Alberta,city,Calgary,transit,2/3/2021,50.12
Alberta,city,Calgary,transit,2/4/2021,49.04
Alberta,city,Calgary,transit,2/5/2021,46.28
Alberta,city,Calgary,transit,2/6/2021,36.34
Alberta,city,Calgary,transit,2/7/2021,35.78
Alberta,city,Calgary,transit,2/8/2021,41.76
Alberta,city,Calgary,transit,2/9/2021,43.64
Alberta,city,Calgary,transit,2/10/2021,41.77
Alberta,city,Calgary,transit,2/11/2021,41.37
Alberta,city,Calgary,transit,2/12/2021,43.93
Alberta,city,Calgary,transit,2/13/2021,43.24
Alberta,city,Calgary,transit,2/14/2021,37.23
Alberta,city,Calgary,transit,2/15/2021,41.68
Alberta,city,Calgary,transit,2/16/2021,55.23
Alberta,city,Calgary,transit,2/17/2021,56.88
Alberta,city,Calgary,transit,2/18/2021,52.83
Alberta,city,Calgary,transit,2/19/2021,60.14
Alberta,city,Calgary,transit,2/20/2021,48.36
Alberta,city,Calgary,transit,2/21/2021,42.92
Alberta,city,Calgary,transit,2/22/2021,53.89
Alberta,city,Calgary,transit,2/23/2021,51.01
Alberta,city,Calgary,transit,2/24/2021,55.28
Alberta,city,Calgary,transit,2/25/2021,52.19
Alberta,city,Calgary,transit,2/26/2021,54.3
Alberta,city,Calgary,walking,1/13/2020,100
Alberta,city,Calgary,walking,1/14/2020,109.75
Alberta,city,Calgary,walking,1/15/2020,107.73
Alberta,city,Calgary,walking,1/16/2020,110.55
Alberta,city,Calgary,walking,1/17/2020,129.2
Alberta,city,Calgary,walking,1/18/2020,127.33
Alberta,city,Calgary,walking,1/19/2020,96.13
Alberta,city,Calgary,walking,1/20/2020,125.53
Alberta,city,Calgary,walking,1/21/2020,146.35
Alberta,city,Calgary,walking,1/22/2020,150.62
Alberta,city,Calgary,walking,1/23/2020,143.29
Alberta,city,Calgary,walking,1/24/2020,169.23
Alberta,city,Calgary,walking,1/25/2020,159.13
Alberta,city,Calgary,walking,1/26/2020,112.5
Alberta,city,Calgary,walking,1/27/2020,123.78
Alberta,city,Calgary,walking,1/28/2020,143.63
Alberta,city,Calgary,walking,1/29/2020,132.22
Alberta,city,Calgary,walking,1/30/2020,146.1
Alberta,city,Calgary,walking,1/31/2020,165.58
Alberta,city,Calgary,walking,2/1/2020,153.92
Alberta,city,Calgary,walking,2/2/2020,100.42
Alberta,city,Calgary,walking,2/3/2020,109.81
Alberta,city,Calgary,walking,2/4/2020,123.85
Alberta,city,Calgary,walking,2/5/2020,124.26
Alberta,city,Calgary,walking,2/6/2020,139.52
Alberta,city,Calgary,walking,2/7/2020,162.08
Alberta,city,Calgary,walking,2/8/2020,144.84
Alberta,city,Calgary,walking,2/9/2020,97.82
Alberta,city,Calgary,walking,2/10/2020,120.02
Alberta,city,Calgary,walking,2/11/2020,133.71
Alberta,city,Calgary,walking,2/12/2020,124.11
Alberta,city,Calgary,walking,2/13/2020,168.41
Alberta,city,Calgary,walking,2/14/2020,200.65
Alberta,city,Calgary,walking,2/15/2020,170.43
Alberta,city,Calgary,walking,2/16/2020,132.92
Alberta,city,Calgary,walking,2/17/2020,91.18
Alberta,city,Calgary,walking,2/18/2020,136.93
Alberta,city,Calgary,walking,2/19/2020,141.26
Alberta,city,Calgary,walking,2/20/2020,173.46
Alberta,city,Calgary,walking,2/21/2020,184.29
Alberta,city,Calgary,walking,2/22/2020,168.36
Alberta,city,Calgary,walking,2/23/2020,104.94
Alberta,city,Calgary,walking,2/24/2020,120.58
Alberta,city,Calgary,walking,2/25/2020,130.4
Alberta,city,Calgary,walking,2/26/2020,136.43
Alberta,city,Calgary,walking,2/27/2020,139.76
Alberta,city,Calgary,walking,2/28/2020,173.68
Alberta,city,Calgary,walking,2/29/2020,158.82
Alberta,city,Calgary,walking,3/1/2020,113.31
Alberta,city,Calgary,walking,3/2/2020,132.42
Alberta,city,Calgary,walking,3/3/2020,137.45
Alberta,city,Calgary,walking,3/4/2020,135.88
Alberta,city,Calgary,walking,3/5/2020,141.7
Alberta,city,Calgary,walking,3/6/2020,172.71
Alberta,city,Calgary,walking,3/7/2020,139.88
Alberta,city,Calgary,walking,3/8/2020,103.73
Alberta,city,Calgary,walking,3/9/2020,125.45
Alberta,city,Calgary,walking,3/10/2020,127.38
Alberta,city,Calgary,walking,3/11/2020,125.51
Alberta,city,Calgary,walking,3/12/2020,116.37
Alberta,city,Calgary,walking,3/13/2020,101.87
Alberta,city,Calgary,walking,3/14/2020,88.01
Alberta,city,Calgary,walking,3/15/2020,69.29
Alberta,city,Calgary,walking,3/16/2020,86.9
Alberta,city,Calgary,walking,3/17/2020,76.85
Alberta,city,Calgary,walking,3/18/2020,65.53
Alberta,city,Calgary,walking,3/19/2020,67.41
Alberta,city,Calgary,walking,3/20/2020,77.1
Alberta,city,Calgary,walking,3/21/2020,69.18
Alberta,city,Calgary,walking,3/22/2020,65.11
Alberta,city,Calgary,walking,3/23/2020,70.03
Alberta,city,Calgary,walking,3/24/2020,64.09
Alberta,city,Calgary,walking,3/25/2020,67.38
Alberta,city,Calgary,walking,3/26/2020,67.45
Alberta,city,Calgary,walking,3/27/2020,73.4
Alberta,city,Calgary,walking,3/28/2020,57.78
Alberta,city,Calgary,walking,3/29/2020,61.3
Alberta,city,Calgary,walking,3/30/2020,53.1
Alberta,city,Calgary,walking,3/31/2020,57.62
Alberta,city,Calgary,walking,4/1/2020,58.84
Alberta,city,Calgary,walking,4/2/2020,56.95
Alberta,city,Calgary,walking,4/3/2020,58.01
Alberta,city,Calgary,walking,4/4/2020,65.21
Alberta,city,Calgary,walking,4/5/2020,49.31
Alberta,city,Calgary,walking,4/6/2020,72.66
Alberta,city,Calgary,walking,4/7/2020,65.47
Alberta,city,Calgary,walking,4/8/2020,73.93
Alberta,city,Calgary,walking,4/9/2020,88.37
Alberta,city,Calgary,walking,4/10/2020,61.7
Alberta,city,Calgary,walking,4/11/2020,63.29
Alberta,city,Calgary,walking,4/12/2020,50.48
Alberta,city,Calgary,walking,4/13/2020,63.78
Alberta,city,Calgary,walking,4/14/2020,66.91
Alberta,city,Calgary,walking,4/15/2020,65.78
Alberta,city,Calgary,walking,4/16/2020,85.81
Alberta,city,Calgary,walking,4/17/2020,83.77
Alberta,city,Calgary,walking,4/18/2020,79.23
Alberta,city,Calgary,walking,4/19/2020,83.5
Alberta,city,Calgary,walking,4/20/2020,95.14
Alberta,city,Calgary,walking,4/21/2020,99.56
Alberta,city,Calgary,walking,4/22/2020,92.28
Alberta,city,Calgary,walking,4/23/2020,90.04
Alberta,city,Calgary,walking,4/24/2020,100.68
Alberta,city,Calgary,walking,4/25/2020,91.2
Alberta,city,Calgary,walking,4/26/2020,80.61
Alberta,city,Calgary,walking,4/27/2020,85.24
Alberta,city,Calgary,walking,4/28/2020,102.02
Alberta,city,Calgary,walking,4/29/2020,105.79
Alberta,city,Calgary,walking,4/30/2020,101.47
Alberta,city,Calgary,walking,5/1/2020,120.24
Alberta,city,Calgary,walking,5/2/2020,119.33
Alberta,city,Calgary,walking,5/3/2020,88.02
Alberta,city,Calgary,walking,5/4/2020,87.43
Alberta,city,Calgary,walking,5/5/2020,112.68
Alberta,city,Calgary,walking,5/6/2020,104.92
Alberta,city,Calgary,walking,5/7/2020,104.18
Alberta,city,Calgary,walking,5/8/2020,105.72
Alberta,city,Calgary,walking,5/9/2020,108
Alberta,city,Calgary,walking,5/10/2020,91.68
Alberta,city,Calgary,walking,5/11/2020,
Alberta,city,Calgary,walking,5/12/2020,
Alberta,city,Calgary,walking,5/13/2020,123.27
Alberta,city,Calgary,walking,5/14/2020,121.66
Alberta,city,Calgary,walking,5/15/2020,138.08
Alberta,city,Calgary,walking,5/16/2020,140.9
Alberta,city,Calgary,walking,5/17/2020,119.6
Alberta,city,Calgary,walking,5/18/2020,115.09
Alberta,city,Calgary,walking,5/19/2020,112.51
Alberta,city,Calgary,walking,5/20/2020,112.03
Alberta,city,Calgary,walking,5/21/2020,105.99
Alberta,city,Calgary,walking,5/22/2020,118.27
Alberta,city,Calgary,walking,5/23/2020,133.5
Alberta,city,Calgary,walking,5/24/2020,129.18
Alberta,city,Calgary,walking,5/25/2020,135.29
Alberta,city,Calgary,walking,5/26/2020,132.02
Alberta,city,Calgary,walking,5/27/2020,150.13
Alberta,city,Calgary,walking,5/28/2020,144.05
Alberta,city,Calgary,walking,5/29/2020,171.5
Alberta,city,Calgary,walking,5/30/2020,160.9
Alberta,city,Calgary,walking,5/31/2020,98.18
Alberta,city,Calgary,walking,6/1/2020,152.35
Alberta,city,Calgary,walking,6/2/2020,157.93
Alberta,city,Calgary,walking,6/3/2020,167.63
Alberta,city,Calgary,walking,6/4/2020,147.44
Alberta,city,Calgary,walking,6/5/2020,164.65
Alberta,city,Calgary,walking,6/6/2020,160.91
Alberta,city,Calgary,walking,6/7/2020,99.9
Alberta,city,Calgary,walking,6/8/2020,138.68
Alberta,city,Calgary,walking,6/9/2020,156.5
Alberta,city,Calgary,walking,6/10/2020,170
Alberta,city,Calgary,walking,6/11/2020,166.71
Alberta,city,Calgary,walking,6/12/2020,183.41
Alberta,city,Calgary,walking,6/13/2020,152.79
Alberta,city,Calgary,walking,6/14/2020,121.66
